text,favorite_count,retweet_count,created_at,lang,user.screen_name,user.name,user.time_zone,user.followers_count,user.statuses_count,_id
RT @consumidores: El #BlackFriday de MediaMarkt supuso unos descuentos medios del 0% https://t.co/hkEhNc968H #YoNoSoyPardo https://t.co/de6…,0,102,Tue Dec 01 17:55:30 +0000 2015,es,Luis_Gandarela,Luis Gandarela™,Madrid,350,5385,671749475526905856
"You made it through #BlackFriday, #SmallBizSaturday, and #CyberMonday. Need this? https://t.co/uhLOZKfeRz",0,0,Tue Dec 01 17:55:31 +0000 2015,en,AdinaWollam,Adina Wollam,Arizona,1193,4800,671749482598555648
"Blackfriday, Cibermonday y hoy el GivingTuesday para hacer donaciones a ONGs https://t.co/ojbVvMIcjj",0,0,Tue Dec 01 17:55:34 +0000 2015,en,yeremi_oficial,ılLAPIZ CONCIENTElı™,Brasilia,650,972734,671749493340024833
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:55:37 +0000 2015,en,claricexalxo23,clarice xalxo,Chennai,214,10818,671749506006802433
What we want to know https://t.co/pCWkwbD45i #MacysParade #Breaking #indiedev #BlackFriday #Amazon #ad,0,1,Tue Dec 01 17:55:38 +0000 2015,en,RatesNews,#blackfriday Amazon,Pacific Time (US & Canada),21,2439,671749509894942720
"First #blackfriday purchase arrival 😊💪

#bodybuilding #gains #progress #optimumnutrition… https://t.co/4QXOeuNy0K",0,0,Tue Dec 01 17:55:39 +0000 2015,en,mark_wheatley21,Mark Wheatley,"",74,402,671749515951517696
RT @emitoms: How people in other countries probably view #BlackFriday https://t.co/Pvbq55g6bw,0,65,Tue Dec 01 17:55:39 +0000 2015,en,pedroflash,pedro,Eastern Time (US & Canada),68,839,671749516115230720
RT @luiscoronel281: 😬😬😬 disponibles a partir de esta nocheee en https://t.co/uqQT12YsN1 👊👊 #blackfriday #comprameunamama https://t.co/P42l9…,0,259,Tue Dec 01 17:55:44 +0000 2015,es,yeniy_x23,Yenifer G.,Central Time (US & Canada),829,14430,671749535664873474
Missed #BlackFriday? We still have the #deals! #SuperSale! TODAY ONLY!! *** 50% OFF EVERYTHING!!! *** #bracelets... https://t.co/g5MfYQlkqK,0,0,Tue Dec 01 17:55:44 +0000 2015,en,balla_bracelets,Balla Bracelets,Eastern Time (US & Canada),540,2141,671749536285618176
4 Holiday Pieces You Need For All Your Holiday Parties #blackfriday #fashion &amp; more https://t.co/D5Ps8jFsNd,0,0,Tue Dec 01 17:55:47 +0000 2015,en,instabitzDeals,InstabitZ Deals,Eastern Time (US & Canada),473,42785,671749546637197312
Se imaginan como seria un blackfriday como el de los yankees aca? Seria una guerra civil hermosa en la puerte de todos los shoppings,0,0,Tue Dec 01 17:55:53 +0000 2015,es,Ezeemanzano,Tetu,Santiago,253,13520,671749575493984256
"The ‘Giving Tuesday’ crowned with $500k a trail after #ThanksGivingDay, #BlackFriday, #CyberMonday. https://t.co/KWuzbMyUzr",0,0,Tue Dec 01 17:55:59 +0000 2015,en,viraltown,Viral Town,Pacific Time (US & Canada),560,193,671749600475156480
#BlackFriday - Once Upon a December Book Blast! https://t.co/5BeReMldFU via @SydneyALogan,0,0,Tue Dec 01 17:56:02 +0000 2015,en,TNScribblers,Nuthouse Scribblers,London,952,33369,671749610189266944
RT @mpdesignerwear: #UKSOPRO #FlockBN #Xmas #gifts #party #dresses #handbags Always #BlackFriday at Miss Peachy! #Queenof #fashion https://…,0,2,Tue Dec 01 17:56:04 +0000 2015,en,arkayscreations,Rhonda K,Central Time (US & Canada),7245,71830,671749617885646848
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:56:05 +0000 2015,en,elliepearcex,Ell p,Casablanca,662,16743,671749622835081216
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:56:05 +0000 2015,en,FashionBaDo,FashionBaDo,Athens,1003,31330,671749622885404672
Today calendar pro 0.10£ @ Google play https://t.co/D1j0wUtlYh #deal #BlackFriday,0,0,Tue Dec 01 17:56:06 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671749629248073728
Win vinyl and CD box set bundles in uDiscover Musics Advent calendar @ uDiscover Music https://t.co/SPze8jk1wl #deal #BlackFriday,0,0,Tue Dec 01 17:56:07 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671749633253621760
Red Dwarf X (DVD) - £2.29 Prime £4.28 non prime @ Amazon https://t.co/dZ75GuqfWD #deal #BlackFriday,0,0,Tue Dec 01 17:56:08 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671749635279446016
40% Off WWE Official T-Shirts TODAY ONLY!! https://t.co/veHixqt6zi #deal #BlackFriday,0,0,Tue Dec 01 17:56:08 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671749637447938048
Free LEGO mini build 3rd December in Lego Stores https://t.co/GUhZKNW3xN #deal #BlackFriday,0,0,Tue Dec 01 17:56:09 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671749639310217216
Gigabyte Z170X-Gaming 3-EU Intel Z170 LGA1151 ATX DDR4 USB3.1 M.2 With free Corsair Vengeance… https://t.co/DWttP9CC6V #deal #BlackFriday,0,0,Tue Dec 01 17:56:09 +0000 2015,de,UK_TopDeals,UK Top Deals,"",1935,120662,671749641067630592
Up to 50% Off Selected John Adams Games #BlackFriday starts a week early! .. https://t.co/UMIp0dzUoN,0,0,Tue Dec 01 17:56:11 +0000 2015,en,mchesteroffers,Manchester Offers,"",613,1503,671749648206442499
RT @admob: It's official: January is the #BlackFriday for apps. Check out our infographic to learn why! https://t.co/F85Rpp5PCL https://t.c…,0,36,Tue Dec 01 17:56:11 +0000 2015,en,crazybeautyland,Lana,Mumbai,110,888,671749648860581888
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:56:13 +0000 2015,en,MoaiedC,Sise Cr,"",21,12,671749658918670337
VIDEO: Man lives after demolition goes wrong https://t.co/5UQtjn7ZbH Romo #BlackFriday #Startups #MacysParade,0,0,Tue Dec 01 17:56:14 +0000 2015,en,BethRateTV,Beth ⚡️ Wilson,Pacific Time (US & Canada),53,3505,671749660386525187
RT @HappyBeds: FOLLOW &amp; RT to be in with a chance to #win a #HappyBedsMattress! #BlackFriday #Giveaway #Competition https://t.co/BQQGaSfY1l,0,131,Tue Dec 01 17:56:15 +0000 2015,en,guynesher123,guy n,UTC,1595,68330,671749667529584640
Resonable Priced Dynasty Media Cabinet Get Now #BlackFriday #CyberMonday at https://t.co/ozdnXAaEK4 https://t.co/l1naOTEs9n,0,0,Tue Dec 01 17:56:17 +0000 2015,en,watana96,Watana Peter,"",10,6198,671749673242112000
Best savings for New Orleans Saints Garden Gnome Get Now #CyberMonday #BlackFriday at https://t.co/00O90XSweH https://t.co/jqVlJLaps9,0,0,Tue Dec 01 17:56:17 +0000 2015,en,cybermondayz,Black Friday USA,"",76,7340,671749674605281280
Recommend Progressive Furniture Miramar End Table Get Now #BlackFriday #DealsWeek at https://t.co/OApmjxURPK https://t.co/C4PAqUDnff,0,0,Tue Dec 01 17:56:17 +0000 2015,en,BestPriceShopzz,Panna Bestdeals,Pacific Time (US & Canada),19,6469,671749674949206016
Best of Delray Bar Stool Get Now #BlackFriday at https://t.co/eeFprM6nri https://t.co/mZfg66SMUp,0,0,Tue Dec 01 17:56:18 +0000 2015,en,24Shopaholic,Online Shopping,Hanoi,46458,1097213,671749676610142208
Recommend Sauder Caraway Collection Linen Storage Cabinet Get Now #BlackFriday #DealsWeek at https://t.co/z8riUUBfeO https://t.co/GLniiYzXnk,0,0,Tue Dec 01 17:56:18 +0000 2015,en,Cobragold_YMM,Cobragold YMM,Pacific Time (US & Canada),7,6922,671749676849205248
Cyber Monday Elegant Home Fashions Saddie Floor Cabinet Buy Now #BlackFriday #CyberMonday at https://t.co/NrXJPv6UHU https://t.co/VLamQyPAmg,0,0,Tue Dec 01 17:56:18 +0000 2015,en,Cheapshopz,Black Friday Sale,Pacific Time (US & Canada),7290,6499,671749676878532608
Best of Zuo Modern Herald Desk Chair Order Now #BlackFriday #CyberMonday at https://t.co/qpgHRsf6J5 https://t.co/ZY9IEuFtoq,0,0,Tue Dec 01 17:56:18 +0000 2015,en,watana96,Watana Peter,"",10,6198,671749677545447424
Recommend Petite Sag Harbor Babydoll Scoopneck Sweater Get Now #BlackFriday #CyberModay at https://t.co/Ew5qkDcSnI https://t.co/ypmLuG3wSK,0,0,Tue Dec 01 17:56:18 +0000 2015,en,Girlshopz,Cyber Monday Deals,Pacific Time (US & Canada),41113,34372,671749679873323009
"The ‘Giving Tuesday’ crowned with $500k a trail after #ThanksGivingDay, #BlackFriday, #CyberMonday. https://t.co/yimlVnPLOi",0,0,Tue Dec 01 17:56:18 +0000 2015,en,officialrio16,Rio Olympics,"",2667,666,671749680280113152
Affordable Winsome Groveland 2-pc. Chair Set Buy Now #BlackFriday #DealsWeek at https://t.co/6le2AR5iln https://t.co/kWRRtMNmSA,0,0,Tue Dec 01 17:56:19 +0000 2015,en,Cobragold_YMM,Cobragold YMM,Pacific Time (US & Canada),7,6922,671749680905097216
Ta e Blackfriday de cerveja nimg faz né!??,0,0,Tue Dec 01 17:56:20 +0000 2015,pt,mateus_ferrazza,Mαtєυs Ferrazza,Brasilia,52,297,671749686697590784
RT @KICX917: With #BlackFriday &amp; #CyberMonday why not give back? #GivingTuesday @YMCASudbury @AlisonOntheAir https://t.co/kZtc22GG9t #Sudbu…,0,4,Tue Dec 01 17:56:21 +0000 2015,en,Kaylaannalexis,Kaylaannalexis,"",139,1141,671749692141780993
RT @expansioncom: Casi 20.000 coches vendidos entre #Blackfriday y #Cybermonday https://t.co/7YsjSzwgyI Gráfico: @cesargalera https://t.co/…,0,21,Tue Dec 01 17:56:22 +0000 2015,es,gestoresVLC,Gestores Valencia,"",1006,7512,671749694960361472
"RT @naplesbuzz: We shopped till we dropped from #BlackFriday through #CyberMonday. Now, it's time to give back. #GivingTuesday https://t.co…",0,1,Tue Dec 01 17:56:25 +0000 2015,en,GulfViewSurgery,Gulf View General,Pacific Time (US & Canada),51,121,671749706402439168
RT @KariAnn7985: Click below to get 10 #free boxes of tea &amp; 20% off your order! #BlackFriday #sale -https://t.co/QDRg0Ay4m6 https://t.co/hG…,0,51,Tue Dec 01 17:56:37 +0000 2015,en,Thays443,Thays,"",298,931,671749759158362112
RT @PRWestcott: Aftre #BlackFriday a reminder of #Manchester #Arndale in the early 80's.#oilpainting #art showing the #shoppers https://t.c…,0,1,Tue Dec 01 17:56:38 +0000 2015,en,maxemc,mcmaxe,America/Halifax,725,30737,671749763717603328
RT @La_only1_Monica: Where will your money go on #BlackFriday? #groupEconomics #blacktwitter #love #power https://t.co/YOs6lXV71i,0,1,Tue Dec 01 17:56:38 +0000 2015,en,jdot_9,J. Dot,"",35,460,671749763805659136
"#BlackFriday, Cyber Monday, now #GivingTuesday! Help us make #NoKidHungry a reality this holiday season - Donate: https://t.co/jn8dnzCena",0,2,Tue Dec 01 17:56:42 +0000 2015,en,craigieonmain,Craigie On Main,Eastern Time (US & Canada),10830,5228,671749778326294532
"RT @USMC: This #BlackFriday recruits saved big on a vacation to Parris Island, South Carolina! https://t.co/P7CYyQ9qOr",0,659,Tue Dec 01 17:56:50 +0000 2015,en,Deannaaaxoxo,Deanna ♛,Atlantic Time (Canada),630,13594,671749813042573312
#Pasadena #pop #blackfriday #blackjack Fractions #ebook: A Fraction Ebook That Allows People To Get A Deep Unders https://t.co/7yfGBoGEnp,0,0,Tue Dec 01 17:56:54 +0000 2015,en,CacyXaviar,Cacy Xaviar,Kyiv,245,760,671749828926304256
Bringing Baby Home!!!: https://t.co/y7ePOyvg3n via @mishkandme #baby #essential #blackfriday #momlife #newmom #momblog #babyessentials,0,0,Tue Dec 01 17:57:01 +0000 2015,en,mishkandme,Mishka & Me,"",70,91,671749859343392768
Soccer star: Belgium must heal divisions https://t.co/mBiTxM0jcb Romo #BlackFriday #Startups #MacysParade,0,0,Tue Dec 01 17:57:02 +0000 2015,en,BethRateTV,Beth ⚡️ Wilson,Pacific Time (US & Canada),53,3505,671749861608325124
"Singapore fashion retailer apologises for rape us now #BlackFriday ad⏩
https://t.co/VZgPDDPbWH
#WTH #asia #notfunny https://t.co/i9QJWne4VO",1,0,Tue Dec 01 17:57:05 +0000 2015,en,1alexcam,➊AlexCam ⏩,London,10757,43483,671749873994190848
"RT @ibmmobile: This #BlackFriday mobile traffic exceeded desktop, accounting for 57.2% of all online traffic, an increase of 15.2% over 201…",0,5,Tue Dec 01 17:57:05 +0000 2015,en,olise971,Olivier Lise,Paris,457,4811,671749874052939777
#Ohio women caught stealing $800 worth of clothes on #BlackFriday in #Troy https://t.co/udoY6fHFwU https://t.co/aWsIAk26EX,0,0,Tue Dec 01 17:57:06 +0000 2015,en,TheOaklandPress,The Oakland Press,Eastern Time (US & Canada),25260,67458,671749881686458368
Police probe Colorado shooter's motive https://t.co/4kpvIYHPWg #Forbes #Startups #BlackFriday #Amazon,0,0,Tue Dec 01 17:57:09 +0000 2015,en,welltoldnews,Well Told News,"",86,2900,671749894302896128
Welcome to the family! #Microsoft #BlackFriday #nätverket https://t.co/Y10pP5H4Kg,0,0,Tue Dec 01 17:57:10 +0000 2015,en,PStaffan,PStaffan,Stockholm,516,32967,671749897318768641
"RT @tanverh2: #animalAg glorifying animal exploitation with #sexism
#goVegan
#Farm365 
#Partsunknown 
#BlackFriday
#ThanksGiving https://t.…",0,2,Tue Dec 01 17:57:11 +0000 2015,en,peterkross1,Peter Kross,"",1979,47143,671749901831815168
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:57:11 +0000 2015,en,naotonemvendo,flávio,Brasilia,417,7381,671749902200868864
"RT @SergioOrtiz6: Los fallos también se justifican.
#FUT #PS3 #FIFA16 #BlackFriday #ElClasico #CiberMonday @EASPORTSEsp @EASPORTSFIFA https…",0,6,Tue Dec 01 17:57:16 +0000 2015,es,BrunoDanielMasd,Bruno Daniel Masdeu,Pacific Time (US & Canada),418,35,671749920261545984
RT @amaradatia: #BlackFriday AMAZING!!! EVERYTHING 50% OFF AT https://t.co/IisfvibWTx @LoveAmaraUK !!! RT,0,50,Tue Dec 01 17:57:18 +0000 2015,en,young_smartees,Young Smartees,London,683,1347,671749931221184512
RT @NovoLondon: LIKE &amp; SHARE to WIN a £150 gift voucher for Novo London (Winner drawn 30.11.2015) #BlackFriday #offers https://t.co/sapXa7j…,0,94,Tue Dec 01 17:57:22 +0000 2015,en,Rachel1383,Clare Rachel,London,2940,418319,671749948153704448
RT @alison_parr: Check out my new segment with @AnneMcNamaraTV @TheNOWDenver #BlackFriday #CX #ProductRecall https://t.co/BbvX5qBHIZ via @D…,0,3,Tue Dec 01 17:57:25 +0000 2015,en,registria,Registria,Pacific Time (US & Canada),907,202,671749958140215296
"RT @RWatergate: La pregunta no es si eres de izquierdas o d derechas 
La pregunta es qué sientes cuándo ves esta imagen #BlackFriday https:…",0,45,Tue Dec 01 17:57:28 +0000 2015,es,rubeniglesias_,Rubén Iglesias,Pacific Time (US & Canada),254,427,671749973151752196
"Get $20 Off Your #Lyft #RIDE w\ #Promo #Code ""ARIS938912"" #GOPATS #PATRIOTS #BLACKFRIDAY #SALE 1539",0,0,Tue Dec 01 17:57:29 +0000 2015,en,LyftPromotions,LyftPromotions,Eastern Time (US & Canada),20,13051,671749976888885249
RT @RatesNews: What we want to know https://t.co/pCWkwbD45i #MacysParade #Breaking #indiedev #BlackFriday #Amazon #ad,0,1,Tue Dec 01 17:57:31 +0000 2015,en,GameDevBRbot,GameDevBRbot,Brasilia,3071,120826,671749983201312768
RT @LondonDrugs: #BlackFriday isn't over yet! Shop the event: https://t.co/uiWhLs8YHY #sale https://t.co/qNVtde7b45,0,2,Tue Dec 01 17:57:31 +0000 2015,en,gnomemorgan,mattmorgan,Pacific Time (US & Canada),2201,88109,671749984983887872
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:57:31 +0000 2015,en,briasoboojie,miss jernigan.,Central Time (US & Canada),2318,123429,671749985550012416
@NovoLondon LIKE &amp; SHARE to WIN a £150 gift voucher for Novo London (Winner drawn 30.11.2015) #BlackFriday #offers,0,0,Tue Dec 01 17:57:32 +0000 2015,en,Rachel1383,Clare Rachel,London,2940,418319,671749989517934596
RT @RatesNews: AirAsia pilot response to equipment malfunction caused cr https://t.co/glydJIX1kH #MacysParade #Breaking #indiedev #BlackFri…,0,1,Tue Dec 01 17:57:33 +0000 2015,en,GameDevBRbot,GameDevBRbot,Brasilia,3071,120826,671749992105816065
RT @RealLifeTexts: Who bought something then? #BlackFriday,0,4,Tue Dec 01 17:57:37 +0000 2015,en,LivesInspire,Crazy Stupid Love,New Delhi,334086,3524,671750011370115072
"RT @sidewalkangels: #BlackFriday #CyberMonday are behind us, TODAY is #GivingTuesday!
A wonderful day to donate time, food or money to an a…",0,17,Tue Dec 01 17:57:38 +0000 2015,en,Alexarenee1,Alexa,Eastern Time (US & Canada),738,5685,671750012775358466
RT @RealLifeTexts: What's everyone managed to buy on #BlackFriday then?,0,13,Tue Dec 01 17:57:39 +0000 2015,en,LivesInspire,Crazy Stupid Love,New Delhi,334086,3524,671750018777276416
RT @RobertsoKing: #BlackFriday Deal - 99cents Erotic Fight for Love and Country in Naked Rebel @AnitaPhilmar https://t.co/eumWpgcEJx via @a…,0,2,Tue Dec 01 17:57:41 +0000 2015,en,julieryan18,Julie Ryan,"",11755,50493,671750024561360896
"#promoção #blackFriday Faqueiro Tramontina Copacabana Inox c/ Estojo de Madeira - 76 Peças - Até https://t.co/hOmz77QRnD - R$ 275,30",0,0,Tue Dec 01 17:57:41 +0000 2015,pt,PromobitOficial,Promobit,Santiago,5441,19287,671750025790300160
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:57:41 +0000 2015,en,IsThisShitOn,Just Joe With It,"",264,36051,671750025995677696
RTRetweet_Lobby: RT Siul_Euquirne: #Noticias #XboxOne tuvo buenas ventas durante el #BlackFriday #RT GamerRTer Sho… https://t.co/sFFaAKGUIz,0,0,Tue Dec 01 17:57:41 +0000 2015,es,RTInsane,Insane RTs,"",287,12898,671750027589623808
"kendrick lamar is a hipocrit,#BlackFriday",0,0,Tue Dec 01 17:57:43 +0000 2015,en,E_kid_III,Pseudo pebane,Athens,257,2061,671750034573148160
RT @mailtravel: Just RT &amp; follow to enter today's #FridayFreebie &amp; WIN a Windsor satchel. #BlackFriday https://t.co/DB49Vsq0QY,0,261,Tue Dec 01 17:57:44 +0000 2015,en,AtomMan0,Atom,"",1097,34414,671750037475495936
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:57:47 +0000 2015,en,bijubelinky,biju belinky,London,302,1914,671750049634910208
RT @etsymeetntweet: BAMSale https://t.co/wFFdHUtnve https://t.co/IibVmMvyTW #BlackFriday #Etsymntt #EtsyGifts,0,14,Tue Dec 01 17:57:49 +0000 2015,en,BluesBuzz1,Christina Gri.,Central Time (US & Canada),1771,132744,671750059231469568
RT @BeautyintheBag: Get effective skincare that’s free of undesirables @acureorganics #BlackFriday #CyberMonday  https://t.co/ayaenDT1hq ht…,0,3,Tue Dec 01 17:57:49 +0000 2015,en,LoriLeal1,Lori Leal,"",2870,90299,671750060816904192
Think you're a Jedi? Try our 'Star Wars' quiz https://t.co/xrApUzoaH2 Romo #BlackFriday #Startups #MacysParade,0,0,Tue Dec 01 17:57:51 +0000 2015,en,BethRateTV,Beth ⚡️ Wilson,Pacific Time (US & Canada),53,3505,671750068697829377
RT @BeautyintheBag: Nourish your skin &amp; soul @Weleda #BlackFriday #CyberMonday #HolidayShop https://t.co/ayaenDT1hq https://t.co/xm6mBdIMHQ,0,1,Tue Dec 01 17:57:54 +0000 2015,en,LoriLeal1,Lori Leal,"",2870,90299,671750082191106048
RT @SidemenClothing: Just under 50 minutes left of Black Friday. Use the code 'BLACKFRIDAY' for 15% off your entire order. https://t.co/nyp…,0,73,Tue Dec 01 17:57:56 +0000 2015,en,joshdavis1578,j05h_d4v15,"",63,40,671750087601750017
RT @ElisaDospina: Le aziende tra #blackfriday e #CyberMonday non sanno più che inventarsi pur di far partire i saldi prima di #Natale,0,3,Tue Dec 01 17:57:58 +0000 2015,it,LupoMail,lupo vittoria,"",856,21850,671750097642876928
"RT @craigieonmain: #BlackFriday, Cyber Monday, now #GivingTuesday! Help us make #NoKidHungry a reality this holiday season - Donate: https:…",0,2,Tue Dec 01 17:57:58 +0000 2015,en,censquare,centralsquare,Eastern Time (US & Canada),3672,1673,671750099844923393
RT @RealLifeTexts: What's everyone managed to buy on #BlackFriday then?,0,13,Tue Dec 01 17:58:04 +0000 2015,en,FarrahRagab,Farah Ragab,Greenland,472,29585,671750121957294081
#SALEOFF #BLACKFRIDAY https://t.co/8ZRjZ9ZBhV https://t.co/nI3g76AS2U,0,0,Tue Dec 01 17:58:08 +0000 2015,und,HSimmons395,HyacinthSimmons395,"",1963,576,671750140617592836
RT @SidemenClothing: USE CODE 'BLACKFRIDAY' AT CHECKOUT TO GET 15% OFF YOUR ENTIRE ORDER. https://t.co/kdtc7JohEF https://t.co/E6gSIOadjh,0,96,Tue Dec 01 17:58:09 +0000 2015,en,joshdavis1578,j05h_d4v15,"",63,40,671750145348870144
RT @4Frags: Coges una alfombrilla y le pones el código BLACKFRIDAY para el 10% de descuento - https://t.co/O8mgnsoEFQ https://t.co/SXH93pWR…,0,1,Tue Dec 01 17:58:10 +0000 2015,es,agussanchez1904,Agus,"",3,1,671750149736169472
"RT @STcom: #Singapore online shop apologises for using phrase ""Rape us now"" during #BlackFriday sale https://t.co/f9fQu9pbhB https://t.co/M…",0,70,Tue Dec 01 17:58:12 +0000 2015,en,kennethminoo,Kenneth M.,"",28,507,671750154723160064
"But have you ever been so stoned on #BlackFriday you order a purple dildo and Halloween kitchenware?

Yeah, me neither.",0,0,Tue Dec 01 17:58:13 +0000 2015,en,TheBlexican,Blexis Blexriguez,Eastern Time (US & Canada),393,24371,671750161786212354
Best of Coaster Floor Mirror &amp;amp; Jewelry Organizer Order Now #BlackFriday #DealsWeek at https://t.co/dF6zJ7IC6J https://t.co/AFk6q4sQaQ,0,0,Tue Dec 01 17:58:19 +0000 2015,en,Cobragold_YMM,Cobragold YMM,Pacific Time (US & Canada),7,6922,671750185635082240
Affordable PUMA Slub Dorm Pants - Girls 7-16 Buy Now #BlackFriday #DealsWeek at https://t.co/RYIeA4Gx8J https://t.co/5gnduHXDKJ,0,0,Tue Dec 01 17:58:20 +0000 2015,en,BestPriceShopzz,Panna Bestdeals,Pacific Time (US & Canada),19,6469,671750188336197632
RT @SidemenClothing: USE 'BLACKFRIDAY' AT CHECKOUT TO GET 15% OFF. VALID UNTIL MIDNIGHT. https://t.co/kdtc7JohEF https://t.co/H1wQRSsbqq,0,37,Tue Dec 01 17:58:20 +0000 2015,en,joshdavis1578,j05h_d4v15,"",63,40,671750189263233024
Recommend Birds Choice 21&amp;quot; Hanging Bird Feeder Buy Now #BlackFriday #CyberModay at https://t.co/Thq25RpouP https://t.co/uWWPcWx62N,0,0,Tue Dec 01 17:58:20 +0000 2015,en,Girlshopz,Cyber Monday Deals,Pacific Time (US & Canada),41113,34372,671750189389119489
Affordable Champion Retro Jogger Pants - Men Buy Now #BlackFriday #DealsWeek at https://t.co/tjWzkDuH1P https://t.co/FeBREM0uJP,0,0,Tue Dec 01 17:58:20 +0000 2015,en,EndYearSaleMM,Jonatan Wattanabi,"",40,6501,671750190261342208
Get Best Price For Kichler Eclipse Path Light Buy Now #BlackFriday #CyberModay at https://t.co/Cftk9MgWm2 https://t.co/8uJvQx0MY2,0,0,Tue Dec 01 17:58:21 +0000 2015,en,Girlshopz,Cyber Monday Deals,Pacific Time (US & Canada),41113,34372,671750193470005248
Best savings for Nesco Jerky Xpress Food Dehydrator Kit Get Now #BlackFriday #CyberMonday at https://t.co/VGJjIbaPUj https://t.co/zQdudGo7oU,0,0,Tue Dec 01 17:58:21 +0000 2015,en,BFD2015,Black Friday 2015,Pacific Time (US & Canada),10967,13995,671750193767841792
Recommend Chip 87 Distressed Skinny Jeans - Women's Order Now #BlackFriday #CyberMonday at https://t.co/cqL7eE1VFS https://t.co/PGDdxCCkkD,0,0,Tue Dec 01 17:58:22 +0000 2015,en,watana96,Watana Peter,"",10,6198,671750198628999168
Does #GivingTuesday risk going the way of #BlackFriday &amp; #CyberMonday? Are the latter going any which way in particular? Among some?,0,0,Tue Dec 01 17:58:22 +0000 2015,en,AdvancementTeam,Mark L Lilleleht,Central Time (US & Canada),45,251,671750198880636928
RT @BranddisUK: #BlackFriday &amp; #Cybermonday sales continues till Friday 4th Dec. Use BRCY15 to get 10% off. https://t.co/wdI1GrO8mR,0,2,Tue Dec 01 17:58:24 +0000 2015,en,PhoenixCards4U,Cards For You✉,London,3462,21490,671750208179609601
RT @YourBargainHeav: DON'T MISS OUT ! EXTRA 15% OFF https://t.co/DpC1D1MKTv #FlockBN @Bizitalk @BiziRT #YBHbargains #offers #BlackFriday ht…,0,2,Tue Dec 01 17:58:28 +0000 2015,en,BiziRT,BiziRT,"",1476,7564,671750224801570816
"iAnalyst: #BlackFriday trends were a bit different this year and it has a lot to do with #mobile

#trends #onlinem… https://t.co/OAFDllssyh",0,0,Tue Dec 01 17:58:34 +0000 2015,en,tantiligent,"Tantiligent Co.,Ltd","",1140,454989,671750247039782912
#Christmas #Electronics #savings https://t.co/acaj5d0qgP #BlackFriday #Deals! #follow,0,0,Tue Dec 01 17:58:35 +0000 2015,und,frugalmaniac,The End of Retail,Central Time (US & Canada),18547,632591,671750253457113092
"#BlackFriday and #CyberMonday have passed, and now it's #GivingTuesday!! Take a day to support your local charities and non-profits",0,0,Tue Dec 01 17:58:36 +0000 2015,en,changemattersny,Change Matters,"",51,139,671750257580093440
The Forced Awakens Or Why Some Star Wars Fans Feel Less I https://t.co/2PAZ2ilHy1 #MacysParade #Breaking #indiedev #BlackFriday #Amazon #ad,0,0,Tue Dec 01 17:58:39 +0000 2015,en,RatesNews,#blackfriday Amazon,Pacific Time (US & Canada),21,2439,671750269626019840
How to 'lasso' a Goodyear 'blimp' https://t.co/LnhKygxWFR Romo #BlackFriday #Startups #MacysParade,0,0,Tue Dec 01 17:58:40 +0000 2015,en,BethRateTV,Beth ⚡️ Wilson,Pacific Time (US & Canada),53,3505,671750272549388288
"RT @geminianxquote: blackfriday pro geminiano:
posso comprar mais folego? falei muito",0,26,Tue Dec 01 17:58:40 +0000 2015,pt,STYDIAROYALS,⋆*ೃ☪carøl☮⋆*ೃ,Brasilia,3424,58852,671750274764152832
"RT @5mag: 70% OFF All #5 Clothing on the #5 Store NOW

https://t.co/GrVush9EKh 

#BlackFriday #Sale #Menswear #FIVE https://t.co/eVK3iXy0va",0,1,Tue Dec 01 17:58:42 +0000 2015,en,rioferdy5dail19,rio ferdinand fans,Pacific Time (US & Canada),44,451,671750283865624576
